scorer,,,valyriverse,valyriverse,valyriverse,valyriverse,valyriverse,valyriverse,valyriverse,valyriverse,valyriverse,valyriverse,valyriverse,valyriverse,valyriverse,valyriverse,valyriverse,valyriverse,valyriverse,valyriverse,valyriverse,valyriverse,valyriverse,valyriverse,valyriverse,valyriverse,valyriverse,valyriverse,valyriverse,valyriverse,valyriverse,valyriverse,valyriverse,valyriverse
labeled-data,220426111405-0,img062126.png,328.38234624988405,177.17762198761065,338.93676828596523,185.43760445063072,341.69009577363863,201.49868146205864,338.93676828596523,214.347543071201,324.252355018374,229.0319563387922,308.19127800694605,232.2441717410778,288.4590976786203,228.57306842417998,280.1991152156003,216.6419826442621,280.6580031302125,198.7453539743853,288.0002097640081,182.68427696295737,296.7190801416404,174.8831824145495,313.6979329822928,170.29430326842726,575.2640443112618,229.49084425340445,320.12236378686396,328.6106338096453,170.98379153789037,227.65529259495554,336.1834407982919,106.50888313732781
labeled-data,220426111405-0,img062127.png,328.38234624988405,177.17762198761065,338.93676828596523,185.43760445063072,341.69009577363863,201.49868146205864,338.93676828596523,214.347543071201,324.252355018374,229.0319563387922,308.19127800694605,232.2441717410778,288.4590976786203,228.57306842417998,280.1991152156003,216.6419826442621,280.6580031302125,198.7453539743853,288.0002097640081,182.68427696295737,296.7190801416404,174.8831824145495,313.6979329822928,170.29430326842726,575.2640443112618,229.49084425340445,320.12236378686396,328.6106338096453,170.98379153789037,227.65529259495554,336.1834407982919,106.50888313732781
labeled-data,220426111405-0,img064921.png,334.347889139843,175.80095824377398,343.9845353466997,183.1431648775696,349.95007823665867,195.99202648671192,346.27897491976086,211.5942155835276,331.1356737375574,224.44307719266996,317.36903629919055,226.73751676573107,303.6023988608238,222.60752553422105,297.1779680562526,210.21755183969094,297.17796805625267,194.61536274287525,304.5201746900483,184.5198286214063,311.86238132384386,179.01317364605953,324.252355018374,174.8831824145495,569.298501421303,228.57306842417998,325.17013084759844,320.8095392612375,171.9015673671148,238.20971463103675,344.9023111759242,109.26221062500116
labeled-data,220426111405-0,img064922.png,334.347889139843,175.80095824377398,343.9845353466997,183.1431648775696,349.95007823665867,195.99202648671192,346.27897491976086,211.5942155835276,331.1356737375574,224.44307719266996,317.36903629919055,226.73751676573107,303.6023988608238,222.60752553422105,297.1779680562526,210.21755183969094,297.17796805625267,194.61536274287525,304.5201746900483,184.5198286214063,311.86238132384386,179.01317364605953,324.252355018374,174.8831824145495,569.298501421303,228.57306842417998,325.17013084759844,320.8095392612375,171.9015673671148,238.20971463103675,344.9023111759242,109.26221062500116
labeled-data,220426111405-0,img064923.png,334.347889139843,175.80095824377398,343.9845353466997,183.1431648775696,349.95007823665867,195.99202648671192,346.27897491976086,211.5942155835276,331.1356737375574,224.44307719266996,317.36903629919055,226.73751676573107,303.6023988608238,222.60752553422105,297.1779680562526,210.21755183969094,297.17796805625267,194.61536274287525,304.5201746900483,184.5198286214063,311.86238132384386,179.01317364605953,324.252355018374,174.8831824145495,569.298501421303,228.57306842417998,325.17013084759844,320.8095392612375,171.9015673671148,238.20971463103675,344.9023111759242,109.26221062500116
labeled-data,220426111405-0,img064924.png,334.347889139843,175.80095824377398,343.9845353466997,183.1431648775696,349.95007823665867,195.99202648671192,346.27897491976086,211.5942155835276,331.1356737375574,224.44307719266996,317.36903629919055,226.73751676573107,303.6023988608238,222.60752553422105,297.1779680562526,210.21755183969094,297.17796805625267,194.61536274287525,304.5201746900483,184.5198286214063,311.86238132384386,179.01317364605953,324.252355018374,174.8831824145495,569.298501421303,228.57306842417998,325.17013084759844,320.8095392612375,171.9015673671148,238.20971463103675,344.9023111759242,109.26221062500116
labeled-data,220426111405-0,img064925.png,334.347889139843,175.80095824377398,343.9845353466997,183.1431648775696,349.95007823665867,195.99202648671192,346.27897491976086,211.5942155835276,331.1356737375574,224.44307719266996,317.36903629919055,226.73751676573107,303.6023988608238,222.60752553422105,297.1779680562526,210.21755183969094,297.17796805625267,194.61536274287525,304.5201746900483,184.5198286214063,311.86238132384386,179.01317364605953,324.252355018374,174.8831824145495,569.298501421303,228.57306842417998,325.17013084759844,320.8095392612375,171.9015673671148,238.20971463103675,344.9023111759242,109.26221062500116
labeled-data,220426111405-0,img077793.png,354.08006946816874,136.33659758712253,382.0722322595145,159.28099331773382,391.7088784663713,195.99202648671192,384.82555974718787,228.57306842417998,362.79893984580104,261.6129982762603,308.1912780069461,277.67407528768825,265.0558140333968,264.8252136785458,244.8647457904588,242.798593777159,235.2280995836021,201.03979354744644,247.61807327813216,162.49320872001942,270.1035810941313,139.54881298940808,314.61570881151727,126.69995138026576,571.5929409943641,238.20971463103675,321.0401396160884,341.00060750417543,164.10047281870698,232.2441717410778,337.56010454212856,96.41334901585884
labeled-data,220426111405-0,img077794.png,354.08006946816874,136.33659758712253,382.0722322595145,159.28099331773382,391.7088784663713,195.99202648671192,384.82555974718787,228.57306842417998,362.79893984580104,261.6129982762603,308.1912780069461,277.67407528768825,265.0558140333968,264.8252136785458,244.8647457904588,242.798593777159,235.2280995836021,201.03979354744644,247.61807327813216,162.49320872001942,270.1035810941313,139.54881298940808,314.61570881151727,126.69995138026576,571.5929409943641,238.20971463103675,321.0401396160884,341.00060750417543,164.10047281870698,232.2441717410778,337.56010454212856,96.41334901585884
labeled-data,220426111405-0,img077795.png,354.08006946816874,136.33659758712253,382.0722322595145,159.28099331773382,391.7088784663713,195.99202648671192,384.82555974718787,228.57306842417998,362.79893984580104,261.6129982762603,308.1912780069461,277.67407528768825,265.0558140333968,264.8252136785458,244.8647457904588,242.798593777159,235.2280995836021,201.03979354744644,247.61807327813216,162.49320872001942,270.1035810941313,139.54881298940808,314.61570881151727,126.69995138026576,571.5929409943641,238.20971463103675,321.0401396160884,341.00060750417543,164.10047281870698,232.2441717410778,337.56010454212856,96.41334901585884
labeled-data,220426111405-0,img077796.png,354.08006946816874,136.33659758712253,382.0722322595145,159.28099331773382,391.7088784663713,195.99202648671192,384.82555974718787,228.57306842417998,362.79893984580104,261.6129982762603,308.1912780069461,277.67407528768825,265.0558140333968,264.8252136785458,244.8647457904588,242.798593777159,235.2280995836021,201.03979354744644,247.61807327813216,162.49320872001942,270.1035810941313,139.54881298940808,314.61570881151727,126.69995138026576,571.5929409943641,238.20971463103675,321.0401396160884,341.00060750417543,164.10047281870698,232.2441717410778,337.56010454212856,96.41334901585884
labeled-data,220426111405-0,img077797.png,354.08006946816874,136.33659758712253,382.0722322595145,159.28099331773382,391.7088784663713,195.99202648671192,384.82555974718787,228.57306842417998,362.79893984580104,261.6129982762603,308.1912780069461,277.67407528768825,265.0558140333968,264.8252136785458,244.8647457904588,242.798593777159,235.2280995836021,201.03979354744644,247.61807327813216,162.49320872001942,270.1035810941313,139.54881298940808,314.61570881151727,126.69995138026576,571.5929409943641,238.20971463103675,321.0401396160884,341.00060750417543,164.10047281870698,232.2441717410778,337.56010454212856,96.41334901585884
labeled-data,220426111405-0,img096262.png,393.54443012482017,151.02101085471378,416.4888258554315,173.96540658532507,421.9954808307782,206.54644852279313,414.1943862823704,238.66860254564898,383.90778391796346,266.6607653369948,335.2656649690674,273.0851961415659,302.68462303159936,262.07188619087253,282.9524427032736,236.37416297258784,275.1513481548658,201.0397935474464,290.29464933706925,167.08208786614165,,,,,594.0784488103632,220.77197387577215,338.477880371353,337.3295041872776,173.73711902556371,234.99749922875117,354.08006946816874,101.92000399120553
labeled-data,220426111405-0,img096263.png,393.54443012482017,151.02101085471378,416.4888258554315,173.96540658532507,421.9954808307782,206.54644852279313,414.1943862823704,238.66860254564898,383.90778391796346,266.6607653369948,335.2656649690674,273.0851961415659,302.68462303159936,262.07188619087253,282.9524427032736,236.37416297258784,275.1513481548658,201.0397935474464,290.29464933706925,167.08208786614165,,,,,594.0784488103632,220.77197387577215,338.477880371353,337.3295041872776,173.73711902556371,234.99749922875117,354.08006946816874,101.92000399120553
labeled-data,220426111405-0,img096264.png,393.54443012482017,151.02101085471378,416.4888258554315,173.96540658532507,421.9954808307782,206.54644852279313,414.1943862823704,238.66860254564898,383.90778391796346,266.6607653369948,335.2656649690674,273.0851961415659,302.68462303159936,262.07188619087253,282.9524427032736,236.37416297258784,275.1513481548658,201.0397935474464,290.29464933706925,167.08208786614165,,,,,594.0784488103632,220.77197387577215,338.477880371353,337.3295041872776,173.73711902556371,234.99749922875117,354.08006946816874,101.92000399120553
labeled-data,220426111405-0,img096265.png,393.54443012482017,151.02101085471378,416.4888258554315,173.96540658532507,421.9954808307782,206.54644852279313,414.1943862823704,238.66860254564898,383.90778391796346,266.6607653369948,335.2656649690674,273.0851961415659,302.68462303159936,262.07188619087253,282.9524427032736,236.37416297258784,275.1513481548658,201.0397935474464,290.29464933706925,167.08208786614165,,,,,594.0784488103632,220.77197387577215,338.477880371353,337.3295041872776,173.73711902556371,234.99749922875117,354.08006946816874,101.92000399120553
labeled-data,220426111405-0,img096266.png,393.54443012482017,151.02101085471378,416.4888258554315,173.96540658532507,427.0432478915127,201.49868146205864,414.1943862823704,238.66860254564898,383.90778391796346,266.6607653369948,335.2656649690674,273.0851961415659,302.68462303159936,262.07188619087253,282.9524427032736,236.37416297258784,275.1513481548658,201.0397935474464,290.29464933706925,167.08208786614165,,,,,594.0784488103632,220.77197387577215,338.477880371353,337.3295041872776,173.73711902556371,234.99749922875117,354.08006946816874,101.92000399120553
labeled-data,220426111405-0,img162302.png,354.27021593315084,163.01656479044053,369.78591839417487,173.36036643112323,378.53836593629103,189.67174594143052,380.5275585594992,209.96151069815426,368.1945642956083,230.251275454878,344.7220913417514,240.5950770955607,322.04529543717786,237.0145303737859,299.7663380572459,223.4880205359701,294.99227576154624,200.8112246313965,302.949046254379,181.31713692395604,316.07771756755324,165.40359593829038,333.18477412714384,159.43601806866573,559.1570561235965,213.93989594457068,343.92641429246817,308.6254648092814,193.54345197792753,233.03614512736948,342.3350601939016,114.08242625951857
labeled-data,220426111405-0,img162303.png,354.27021593315084,163.01656479044053,369.78591839417487,173.36036643112323,378.53836593629103,189.67174594143052,380.5275585594992,209.96151069815426,368.1945642956083,230.251275454878,344.7220913417514,240.5950770955607,322.04529543717786,237.0145303737859,299.7663380572459,223.4880205359701,294.99227576154624,200.8112246313965,302.949046254379,181.31713692395604,316.07771756755324,165.40359593829038,333.18477412714384,159.43601806866573,559.1570561235965,213.93989594457068,343.92641429246817,308.6254648092814,193.54345197792753,233.03614512736948,342.3350601939016,114.08242625951857
labeled-data,220426111405-0,img162304.png,354.27021593315084,163.01656479044053,369.78591839417487,173.36036643112323,378.53836593629103,189.67174594143052,380.5275585594992,209.96151069815426,368.1945642956083,230.251275454878,344.7220913417514,240.5950770955607,322.04529543717786,237.0145303737859,299.7663380572459,223.4880205359701,294.99227576154624,200.8112246313965,302.949046254379,181.31713692395604,316.07771756755324,165.40359593829038,333.18477412714384,159.43601806866573,559.1570561235965,213.93989594457068,343.92641429246817,308.6254648092814,193.54345197792753,233.03614512736948,342.3350601939016,114.08242625951857
labeled-data,220426111405-0,img162305.png,354.27021593315084,163.01656479044053,369.78591839417487,173.36036643112323,378.53836593629103,189.67174594143052,380.5275585594992,209.96151069815426,368.1945642956083,230.251275454878,344.7220913417514,240.5950770955607,322.04529543717786,237.0145303737859,299.7663380572459,223.4880205359701,294.99227576154624,200.8112246313965,302.949046254379,181.31713692395604,316.07771756755324,165.40359593829038,333.18477412714384,159.43601806866573,559.1570561235965,213.93989594457068,343.92641429246817,308.6254648092814,193.54345197792753,233.03614512736948,342.3350601939016,114.08242625951857
labeled-data,220426111405-0,img162306.png,354.27021593315084,163.01656479044053,369.78591839417487,173.36036643112323,378.53836593629103,189.67174594143052,380.5275585594992,209.96151069815426,368.1945642956083,230.251275454878,344.7220913417514,240.5950770955607,322.04529543717786,237.0145303737859,299.7663380572459,223.4880205359701,294.99227576154624,200.8112246313965,302.949046254379,181.31713692395604,316.07771756755324,165.40359593829038,333.18477412714384,159.43601806866573,559.1570561235965,213.93989594457068,343.92641429246817,308.6254648092814,193.54345197792753,233.03614512736948,342.3350601939016,114.08242625951857
labeled-data,220426111405-0,img163981.png,364.61401757383356,148.6943779033414,384.50594380591565,165.801434462932,397.6346151190898,190.06958446607217,395.24758397124,223.4880205359701,377.7426888870077,245.3691393912604,338.7545134721268,263.2718730001343,306.9274315007955,256.906456605868,285.04631264550517,235.821014799861,275.49818805410575,202.80041725460472,286.2398282194301,170.97333528327337,306.9274315007955,150.68357052654963,334.37828970106875,143.52247708300007,550.0067700568386,216.7247656170622,340.743706095335,328.1195525167219,190.75858230543605,238.20804594771084,333.5826126517855,104.1364631434775
labeled-data,220426111405-0,img163982.png,364.61401757383356,148.6943779033414,384.50594380591565,165.801434462932,397.6346151190898,190.06958446607217,395.24758397124,223.4880205359701,377.7426888870077,245.3691393912604,338.7545134721268,263.2718730001343,306.9274315007955,256.906456605868,285.04631264550517,235.821014799861,275.49818805410575,202.80041725460472,286.2398282194301,170.97333528327337,306.9274315007955,150.68357052654963,334.37828970106875,143.52247708300007,550.0067700568386,216.7247656170622,340.743706095335,328.1195525167219,190.75858230543605,238.20804594771084,333.5826126517855,104.1364631434775
labeled-data,220426111405-0,img163983.png,364.61401757383356,148.6943779033414,384.50594380591565,165.801434462932,397.6346151190898,190.06958446607217,395.24758397124,223.4880205359701,377.7426888870077,245.3691393912604,338.7545134721268,263.2718730001343,306.9274315007955,256.906456605868,285.04631264550517,235.821014799861,275.49818805410575,202.80041725460472,286.2398282194301,170.97333528327337,306.9274315007955,150.68357052654963,334.37828970106875,143.52247708300007,550.0067700568386,216.7247656170622,340.743706095335,328.1195525167219,190.75858230543605,238.20804594771084,333.5826126517855,104.1364631434775
labeled-data,220426111405-0,img163984.png,364.61401757383356,148.6943779033414,384.50594380591565,165.801434462932,397.6346151190898,190.06958446607217,395.24758397124,223.4880205359701,377.7426888870077,245.3691393912604,338.7545134721268,263.2718730001343,306.9274315007955,256.906456605868,285.04631264550517,235.821014799861,275.49818805410575,202.80041725460472,286.2398282194301,170.97333528327337,306.9274315007955,150.68357052654963,334.37828970106875,143.52247708300007,550.0067700568386,216.7247656170622,340.743706095335,328.1195525167219,190.75858230543605,238.20804594771084,333.5826126517855,104.1364631434775
labeled-data,220426111405-0,img163985.png,364.61401757383356,148.6943779033414,384.50594380591565,165.801434462932,397.6346151190898,190.06958446607217,395.24758397124,223.4880205359701,377.7426888870077,245.3691393912604,338.7545134721268,263.2718730001343,306.9274315007955,256.906456605868,285.04631264550517,235.821014799861,275.49818805410575,202.80041725460472,286.2398282194301,170.97333528327337,306.9274315007955,150.68357052654963,334.37828970106875,143.52247708300007,550.0067700568386,216.7247656170622,340.743706095335,328.1195525167219,190.75858230543605,238.20804594771084,333.5826126517855,104.1364631434775
labeled-data,220426111405-0,img170137.png,263.96087083949817,195.63932381105516,272.3154798569726,202.80041725460472,278.28305772659724,211.95070332136248,278.28305772659724,225.4772131591783,272.7133183816143,239.00372299699413,261.5738396916483,246.56265496518532,250.03652247704068,243.77778529269384,242.07975198420783,235.0253377505777,238.49920526243307,220.30531233883696,238.49920526243307,207.97231807494606,244.06894460741606,196.83283938498008,251.62787657560725,193.65013118784694,551.9959626800469,225.4772131591783,339.5501905214101,313.39952710498113,191.95209787936096,243.77778529269384,324.0344880603861,127.60893609733441
labeled-data,220426111405-0,img170138.png,263.96087083949817,195.63932381105516,272.3154798569726,202.80041725460472,278.28305772659724,211.95070332136248,278.28305772659724,225.4772131591783,272.7133183816143,239.00372299699413,261.5738396916483,246.56265496518532,250.03652247704068,243.77778529269384,242.07975198420783,235.0253377505777,238.49920526243307,220.30531233883696,238.49920526243307,207.97231807494606,244.06894460741606,196.83283938498008,251.62787657560725,193.65013118784694,551.9959626800469,225.4772131591783,339.5501905214101,313.39952710498113,191.95209787936096,243.77778529269384,324.0344880603861,127.60893609733441
labeled-data,220426111405-0,img170139.png,263.96087083949817,195.63932381105516,272.3154798569726,202.80041725460472,278.28305772659724,211.95070332136248,278.28305772659724,225.4772131591783,272.7133183816143,239.00372299699413,261.5738396916483,246.56265496518532,250.03652247704068,243.77778529269384,242.07975198420783,235.0253377505777,238.49920526243307,220.30531233883696,238.49920526243307,207.97231807494606,244.06894460741606,196.83283938498008,251.62787657560725,193.65013118784694,551.9959626800469,225.4772131591783,339.5501905214101,313.39952710498113,191.95209787936096,243.77778529269384,324.0344880603861,127.60893609733441
labeled-data,220426111405-0,img170140.png,263.96087083949817,195.63932381105516,272.3154798569726,202.80041725460472,278.28305772659724,211.95070332136248,278.28305772659724,225.4772131591783,272.7133183816143,239.00372299699413,261.5738396916483,246.56265496518532,250.03652247704068,243.77778529269384,242.07975198420783,235.0253377505777,238.49920526243307,220.30531233883696,238.49920526243307,207.97231807494606,244.06894460741606,196.83283938498008,251.62787657560725,193.65013118784694,551.9959626800469,225.4772131591783,339.5501905214101,313.39952710498113,191.95209787936096,243.77778529269384,324.0344880603861,127.60893609733441
labeled-data,220426111405-0,img170141.png,263.96087083949817,195.63932381105516,272.3154798569726,202.80041725460472,278.28305772659724,211.95070332136248,278.28305772659724,225.4772131591783,272.7133183816143,239.00372299699413,261.5738396916483,246.56265496518532,250.03652247704068,243.77778529269384,242.07975198420783,235.0253377505777,238.49920526243307,220.30531233883696,238.49920526243307,207.97231807494606,244.06894460741606,196.83283938498008,251.62787657560725,193.65013118784694,551.9959626800469,225.4772131591783,339.5501905214101,313.39952710498113,191.95209787936096,243.77778529269384,324.0344880603861,127.60893609733441
labeled-data,220426111405-0,img173495.png,318.8625872400447,164.6079188890071,325.62584215895265,168.98414266006515,329.60422740536904,176.940913152898,325.62584215895265,184.89768364573084,318.06691019076146,191.66093856463874,309.3144626486453,193.65013118784694,300.16417658188755,192.45661561392203,294.99227576154624,187.2847147935807,293.4009216629796,178.1344287268229,297.37930690939606,170.97333528327337,302.949046254379,165.40359593829038,309.71230117328696,161.42521069187396,561.9419257960878,219.9074738141953,345.1199298663931,291.5184082496909,199.11319132291052,224.681536109895,339.9480290460518,122.03919675235142
labeled-data,220426111405-0,img173496.png,318.8625872400447,164.6079188890071,325.62584215895265,168.98414266006515,329.60422740536904,176.940913152898,325.62584215895265,184.89768364573084,318.06691019076146,191.66093856463874,309.3144626486453,193.65013118784694,300.16417658188755,192.45661561392203,294.99227576154624,187.2847147935807,293.4009216629796,178.1344287268229,297.37930690939606,170.97333528327337,302.949046254379,165.40359593829038,309.71230117328696,161.42521069187396,561.9419257960878,219.9074738141953,345.1199298663931,291.5184082496909,199.11319132291052,224.681536109895,339.9480290460518,122.03919675235142
labeled-data,220426111405-0,img173497.png,318.8625872400447,164.6079188890071,325.62584215895265,168.98414266006515,329.60422740536904,176.940913152898,325.62584215895265,184.89768364573084,318.06691019076146,191.66093856463874,309.3144626486453,193.65013118784694,300.16417658188755,192.45661561392203,294.99227576154624,187.2847147935807,293.4009216629796,178.1344287268229,297.37930690939606,170.97333528327337,302.949046254379,165.40359593829038,309.71230117328696,161.42521069187396,561.9419257960878,219.9074738141953,345.1199298663931,291.5184082496909,199.11319132291052,224.681536109895,339.9480290460518,122.03919675235142
labeled-data,220426111405-0,img173498.png,318.8625872400447,164.6079188890071,325.62584215895265,168.98414266006515,329.60422740536904,176.940913152898,325.62584215895265,184.89768364573084,318.06691019076146,191.66093856463874,309.3144626486453,193.65013118784694,300.16417658188755,192.45661561392203,294.99227576154624,187.2847147935807,293.4009216629796,178.1344287268229,297.37930690939606,170.97333528327337,302.949046254379,165.40359593829038,309.71230117328696,161.42521069187396,561.9419257960878,219.9074738141953,345.1199298663931,291.5184082496909,199.11319132291052,224.681536109895,339.9480290460518,122.03919675235142
labeled-data,220426111405-0,img173499.png,318.8625872400447,164.6079188890071,325.62584215895265,168.98414266006515,329.60422740536904,176.940913152898,325.62584215895265,184.89768364573084,318.06691019076146,191.66093856463874,309.3144626486453,193.65013118784694,300.16417658188755,192.45661561392203,294.99227576154624,187.2847147935807,293.4009216629796,178.1344287268229,297.37930690939606,170.97333528327337,302.949046254379,165.40359593829038,309.71230117328696,161.42521069187396,561.9419257960878,219.9074738141953,345.1199298663931,291.5184082496909,199.11319132291052,224.681536109895,339.9480290460518,122.03919675235142
labeled-data,220426111405-0,img188606.png,307.32527002543713,186.09119921965575,311.7014937964952,191.66093856463874,315.2820405182699,198.02635495890502,,,,,298.57282248332103,209.16583364887097,292.6052446136964,207.17664102566278,289.0246978919216,201.60690168067978,289.0246978919216,195.63932381105516,293.4009216629796,187.68255331822232,296.9814683847545,184.89768364573084,302.949046254379,184.89768364573084,528.1256512015484,205.98312545173783,303.3468847790207,272.0243205422504,171.66233312263722,215.53125004313725,314.088524944345,113.68458773487691
labeled-data,220426111405-0,img188607.png,307.32527002543713,186.09119921965575,311.7014937964952,191.66093856463874,315.2820405182699,198.02635495890502,,,,,298.57282248332103,209.16583364887097,292.6052446136964,207.17664102566278,289.0246978919216,201.60690168067978,289.0246978919216,195.63932381105516,293.4009216629796,187.68255331822232,296.9814683847545,184.89768364573084,302.949046254379,184.89768364573084,528.1256512015484,205.98312545173783,303.3468847790207,272.0243205422504,171.66233312263722,215.53125004313725,314.088524944345,113.68458773487691
labeled-data,220426111405-0,img188608.png,307.32527002543713,186.09119921965575,311.7014937964952,191.66093856463874,315.2820405182699,198.02635495890502,,,,,298.57282248332103,209.16583364887097,292.6052446136964,207.17664102566278,289.0246978919216,201.60690168067978,289.0246978919216,195.63932381105516,293.4009216629796,187.68255331822232,296.9814683847545,184.89768364573084,302.949046254379,184.89768364573084,528.1256512015484,205.98312545173783,303.3468847790207,272.0243205422504,171.66233312263722,215.53125004313725,314.088524944345,113.68458773487691
labeled-data,220426111405-0,img188609.png,307.32527002543713,186.09119921965575,311.7014937964952,191.66093856463874,315.2820405182699,198.02635495890502,,,,,298.57282248332103,209.16583364887097,292.6052446136964,207.17664102566278,289.0246978919216,201.60690168067978,289.0246978919216,195.63932381105516,293.4009216629796,187.68255331822232,296.9814683847545,184.89768364573084,302.949046254379,184.89768364573084,528.1256512015484,205.98312545173783,303.3468847790207,272.0243205422504,171.66233312263722,215.53125004313725,314.088524944345,113.68458773487691
labeled-data,220426111405-0,img188610.png,307.32527002543713,186.09119921965575,311.7014937964952,191.66093856463874,315.2820405182699,198.02635495890502,,,,,298.57282248332103,209.16583364887097,292.6052446136964,207.17664102566278,289.0246978919216,201.60690168067978,289.0246978919216,195.63932381105516,293.4009216629796,187.68255331822232,296.9814683847545,184.89768364573084,302.949046254379,184.89768364573084,528.1256512015484,205.98312545173783,303.3468847790207,272.0243205422504,171.66233312263722,215.53125004313725,314.088524944345,113.68458773487691
labeled-data,220426111405-0,img198120.png,330.79774297929396,163.41440331508215,345.9156069156764,179.72578282538947,355.06589298243415,200.01554758211321,354.6680544577925,221.49882791276187,338.3566749474852,242.18643119412727,304.54040035294565,250.9388787362434,280.27225034980546,245.3691393912604,261.5738396916483,229.05775988095309,252.42355362489053,203.59609430388798,259.9824855930817,182.51065249788098,271.1219642830477,164.6079188890071,304.142561828304,153.86627872368277,514.9969798883742,205.5852869270962,305.7339159268705,269.2394508697589,170.86665607335397,213.93989594457068,319.2604257646864,119.65216560450153
labeled-data,220426111405-0,img198121.png,330.79774297929396,163.41440331508215,345.9156069156764,179.72578282538947,355.06589298243415,200.01554758211321,354.6680544577925,221.49882791276187,338.3566749474852,242.18643119412727,304.54040035294565,250.9388787362434,280.27225034980546,245.3691393912604,261.5738396916483,229.05775988095309,252.42355362489053,203.59609430388798,259.9824855930817,182.51065249788098,271.1219642830477,164.6079188890071,304.142561828304,153.86627872368277,514.9969798883742,205.5852869270962,305.7339159268705,269.2394508697589,170.86665607335397,213.93989594457068,319.2604257646864,119.65216560450153
labeled-data,220426111405-0,img198122.png,330.79774297929396,163.41440331508215,345.9156069156764,179.72578282538947,355.06589298243415,200.01554758211321,354.6680544577925,221.49882791276187,338.3566749474852,242.18643119412727,304.54040035294565,250.9388787362434,280.27225034980546,245.3691393912604,261.5738396916483,229.05775988095309,252.42355362489053,203.59609430388798,259.9824855930817,182.51065249788098,271.1219642830477,164.6079188890071,304.142561828304,153.86627872368277,514.9969798883742,205.5852869270962,305.7339159268705,269.2394508697589,170.86665607335397,213.93989594457068,319.2604257646864,119.65216560450153
labeled-data,220426111405-0,img198123.png,330.79774297929396,163.41440331508215,345.9156069156764,179.72578282538947,355.06589298243415,200.01554758211321,354.6680544577925,221.49882791276187,338.3566749474852,242.18643119412727,304.54040035294565,250.9388787362434,280.27225034980546,245.3691393912604,261.5738396916483,229.05775988095309,252.42355362489053,203.59609430388798,259.9824855930817,182.51065249788098,271.1219642830477,164.6079188890071,304.142561828304,153.86627872368277,514.9969798883742,205.5852869270962,305.7339159268705,269.2394508697589,170.86665607335397,213.93989594457068,319.2604257646864,119.65216560450153
labeled-data,220426111405-0,img198124.png,330.79774297929396,163.41440331508215,345.9156069156764,179.72578282538947,355.06589298243415,200.01554758211321,354.6680544577925,221.49882791276187,338.3566749474852,242.18643119412727,304.54040035294565,250.9388787362434,280.27225034980546,245.3691393912604,261.5738396916483,229.05775988095309,252.42355362489053,203.59609430388798,259.9824855930817,182.51065249788098,271.1219642830477,164.6079188890071,304.142561828304,153.86627872368277,514.9969798883742,205.5852869270962,305.7339159268705,269.2394508697589,170.86665607335397,213.93989594457068,319.2604257646864,119.65216560450153
labeled-data,220426111405-0,img200359.png,330.79774297929396,163.41440331508215,347.9047995388846,178.9301057761062,359.83995527813386,199.61770905747156,356.25940855635906,223.09018201132844,338.3566749474852,242.18643119412727,304.54040035294565,250.9388787362434,280.27225034980546,245.3691393912604,261.5738396916483,229.05775988095309,252.42355362489053,203.59609430388798,259.9824855930817,182.51065249788098,271.1219642830477,164.6079188890071,304.142561828304,153.86627872368277,514.9969798883742,205.5852869270962,305.7339159268705,269.2394508697589,170.86665607335397,213.93989594457068,319.2604257646864,119.65216560450153
labeled-data,220426111405-0,img200360.png,330.79774297929396,163.41440331508215,347.9047995388846,178.9301057761062,359.83995527813386,199.61770905747156,356.25940855635906,223.09018201132844,338.3566749474852,242.18643119412727,304.54040035294565,250.9388787362434,280.27225034980546,245.3691393912604,261.5738396916483,229.05775988095309,252.42355362489053,203.59609430388798,259.9824855930817,182.51065249788098,271.1219642830477,164.6079188890071,304.142561828304,153.86627872368277,514.9969798883742,205.5852869270962,305.7339159268705,269.2394508697589,170.86665607335397,213.93989594457068,319.2604257646864,119.65216560450153
labeled-data,220426111405-0,img200361.png,330.79774297929396,163.41440331508215,347.9047995388846,178.9301057761062,359.83995527813386,199.61770905747156,356.25940855635906,223.09018201132844,338.3566749474852,242.18643119412727,304.54040035294565,250.9388787362434,280.27225034980546,245.3691393912604,261.5738396916483,229.05775988095309,252.42355362489053,203.59609430388798,259.9824855930817,182.51065249788098,271.1219642830477,164.6079188890071,304.142561828304,153.86627872368277,514.9969798883742,205.5852869270962,305.7339159268705,269.2394508697589,170.86665607335397,213.93989594457068,319.2604257646864,119.65216560450153
labeled-data,220426111405-0,img200362.png,330.79774297929396,163.41440331508215,347.9047995388846,178.9301057761062,359.83995527813386,199.61770905747156,356.25940855635906,223.09018201132844,338.3566749474852,242.18643119412727,304.54040035294565,250.9388787362434,280.27225034980546,245.3691393912604,261.5738396916483,229.05775988095309,252.42355362489053,203.59609430388798,259.9824855930817,182.51065249788098,271.1219642830477,164.6079188890071,304.142561828304,153.86627872368277,514.9969798883742,205.5852869270962,305.7339159268705,269.2394508697589,170.86665607335397,213.93989594457068,319.2604257646864,119.65216560450153
