scorer,,,Parsa,Parsa,Parsa,Parsa,Parsa,Parsa,Parsa,Parsa,Parsa,Parsa,Parsa,Parsa,Parsa,Parsa,Parsa,Parsa,Parsa,Parsa,Parsa,Parsa,Parsa,Parsa,Parsa,Parsa,Parsa,Parsa,Parsa,Parsa,Parsa,Parsa,Parsa,Parsa
labeled-data,230511094429-0,img000004.png,343.8558089472638,194.89565263163772,354.87248361547137,206.29221263323174,360.1908782828819,225.66636463594156,355.2523689488578,242.76120463833257,344.61557961403673,252.25833797299424,326.7609689448728,254.15776463992657,311.9454409428006,249.97902597267543,304.3477342750712,239.72212197124082,299.40922494104717,223.7669379690092,301.3086516079795,209.71118063370994,309.2862436090953,198.31462063211592,325.6213129447134,193.75599663147833,506.0668463032852,248.45948463912958,319.1632622771435,321.77735398271767,189.24247825897174,229.08533263641976,320.30291827730287,131.45480195609775
labeled-data,230511094429-0,img007825.png,344.9954649474232,174.761729962155,365.5092729502924,192.9962259647054,376.1460622851135,218.06865796821222,369.68801161754357,243.5209753051055,355.6322542822443,260.6158153074965,326.3810836114863,271.2526046423176,301.3086516079795,264.79455397474766,282.69427027204256,250.73879663944837,273.9569076041539,226.4261353027145,273.57702227076743,201.35370329920767,289.15232093961254,182.35943662988433,318.783376943757,173.62207396199557,506.0668463032852,254.53764997331305,318.783376943757,333.1739139843117,182.02465692462886,234.78361263721675,315.74429427666524,124.61686595514135
labeled-data,230511094429-0,img007826.png,344.9954649474232,174.761729962155,365.5092729502924,192.9962259647054,376.1460622851135,218.06865796821222,369.68801161754357,243.5209753051055,355.6322542822443,260.6158153074965,326.3810836114863,271.2526046423176,301.3086516079795,264.79455397474766,282.69427027204256,250.73879663944837,273.9569076041539,226.4261353027145,273.57702227076743,201.35370329920767,289.15232093961254,182.35943662988433,318.783376943757,173.62207396199557,506.0668463032852,254.53764997331305,318.783376943757,333.1739139843117,182.02465692462886,234.78361263721675,315.74429427666524,124.61686595514135
labeled-data,230511094429-0,img007827.png,344.9954649474232,174.761729962155,365.5092729502924,192.9962259647054,376.1460622851135,218.06865796821222,369.68801161754357,243.5209753051055,355.6322542822443,260.6158153074965,326.3810836114863,271.2526046423176,301.3086516079795,264.79455397474766,282.69427027204256,250.73879663944837,273.9569076041539,226.4261353027145,273.57702227076743,201.35370329920767,289.15232093961254,182.35943662988433,318.783376943757,173.62207396199557,506.0668463032852,254.53764997331305,318.783376943757,333.1739139843117,182.02465692462886,234.78361263721675,315.74429427666524,124.61686595514135
labeled-data,230511094429-0,img007828.png,344.9954649474232,174.761729962155,365.5092729502924,192.9962259647054,376.1460622851135,218.06865796821222,369.68801161754357,243.5209753051055,355.6322542822443,260.6158153074965,326.3810836114863,271.2526046423176,301.3086516079795,264.79455397474766,282.69427027204256,250.73879663944837,273.9569076041539,226.4261353027145,273.57702227076743,201.35370329920767,289.15232093961254,182.35943662988433,318.783376943757,173.62207396199557,506.0668463032852,254.53764997331305,318.783376943757,333.1739139843117,182.02465692462886,234.78361263721675,315.74429427666524,124.61686595514135
labeled-data,230511094429-0,img007829.png,344.9954649474232,174.761729962155,365.5092729502924,192.9962259647054,376.1460622851135,218.06865796821222,369.68801161754357,243.5209753051055,355.6322542822443,260.6158153074965,326.3810836114863,271.2526046423176,301.3086516079795,264.79455397474766,282.69427027204256,250.73879663944837,273.9569076041539,226.4261353027145,273.57702227076743,201.35370329920767,289.15232093961254,182.35943662988433,318.783376943757,173.62207396199557,506.0668463032852,254.53764997331305,318.783376943757,333.1739139843117,182.02465692462886,234.78361263721675,315.74429427666524,124.61686595514135
labeled-data,230511094429-0,img011532.png,361.3305342830413,158.04677529315043,388.6822782868669,183.11920729665727,398.93918228830154,211.61060730064227,393.2409022875045,243.14108997171903,371.96732361786235,269.3531779753853,327.9006249450322,281.5095086437522,293.71094494025016,270.49283397554467,273.9569076041539,249.59914063928895,264.4597742694922,216.1692313012799,273.57702227076743,187.2979459639084,291.0517476065449,163.36516996056096,325.2414276113269,153.10826595912636,493.9105156349183,245.8002873054243,323.3420009443946,317.59861531546653,188.86259292558526,230.60487396996564,328.28051027841866,125.37663662191426
labeled-data,230511094429-0,img011533.png,361.3305342830413,158.04677529315043,388.6822782868669,183.11920729665727,398.93918228830154,211.61060730064227,393.2409022875045,243.14108997171903,371.96732361786235,269.3531779753853,327.9006249450322,281.5095086437522,293.71094494025016,270.49283397554467,273.9569076041539,249.59914063928895,264.4597742694922,216.1692313012799,273.57702227076743,187.2979459639084,291.0517476065449,163.36516996056096,325.2414276113269,153.10826595912636,493.9105156349183,245.8002873054243,323.3420009443946,317.59861531546653,188.86259292558526,230.60487396996564,328.28051027841866,125.37663662191426
labeled-data,230511094429-0,img011534.png,361.3305342830413,158.04677529315043,388.6822782868669,183.11920729665727,398.93918228830154,211.61060730064227,393.2409022875045,243.14108997171903,371.96732361786235,269.3531779753853,327.9006249450322,281.5095086437522,293.71094494025016,270.49283397554467,273.9569076041539,249.59914063928895,264.4597742694922,216.1692313012799,273.57702227076743,187.2979459639084,291.0517476065449,163.36516996056096,325.2414276113269,153.10826595912636,493.9105156349183,245.8002873054243,323.3420009443946,317.59861531546653,188.86259292558526,230.60487396996564,328.28051027841866,125.37663662191426
labeled-data,230511094429-0,img011535.png,361.3305342830413,158.04677529315043,388.6822782868669,183.11920729665727,398.93918228830154,211.61060730064227,393.2409022875045,243.14108997171903,371.96732361786235,269.3531779753853,327.9006249450322,281.5095086437522,293.71094494025016,270.49283397554467,273.9569076041539,249.59914063928895,264.4597742694922,216.1692313012799,273.57702227076743,187.2979459639084,291.0517476065449,163.36516996056096,325.2414276113269,153.10826595912636,493.9105156349183,245.8002873054243,323.3420009443946,317.59861531546653,188.86259292558526,230.60487396996564,328.28051027841866,125.37663662191426
labeled-data,230511094429-0,img011536.png,361.3305342830413,158.04677529315043,388.6822782868669,183.11920729665727,398.93918228830154,211.61060730064227,393.2409022875045,243.14108997171903,371.96732361786235,269.3531779753853,327.9006249450322,281.5095086437522,293.71094494025016,270.49283397554467,273.9569076041539,249.59914063928895,264.4597742694922,216.1692313012799,273.57702227076743,187.2979459639084,291.0517476065449,163.36516996056096,325.2414276113269,153.10826595912636,493.9105156349183,245.8002873054243,323.3420009443946,317.59861531546653,188.86259292558526,230.60487396996564,328.28051027841866,125.37663662191426
labeled-data,230511094429-0,img012768.png,345.7552356141961,204.77267129968587,355.2523689488578,213.13014863418815,357.9115662825631,223.7669379690092,356.39202494901724,236.30315397076262,349.17420361467435,243.14108997171903,335.49833161276155,246.56005797219723,321.82245961084874,243.90086063849196,314.22475294311937,236.6830393041491,311.9454409428006,224.1468233023957,313.46498227634646,211.99049263402875,318.783376943757,205.15255663307235,331.6994782788969,203.25312996614,496.94959830201003,239.34223663785437,324.1017716111675,296.7049219792109,188.4827075921988,231.74452997012503,324.481656944554,135.6335406233489
labeled-data,230511094429-0,img012769.png,345.7552356141961,204.77267129968587,355.2523689488578,213.13014863418815,357.9115662825631,223.7669379690092,356.39202494901724,236.30315397076262,349.17420361467435,243.14108997171903,335.49833161276155,246.56005797219723,321.82245961084874,243.90086063849196,314.22475294311937,236.6830393041491,311.9454409428006,224.1468233023957,313.46498227634646,211.99049263402875,318.783376943757,205.15255663307235,331.6994782788969,203.25312996614,496.94959830201003,239.34223663785437,324.1017716111675,296.7049219792109,188.4827075921988,231.74452997012503,324.481656944554,135.6335406233489
labeled-data,230511094429-0,img012770.png,345.7552356141961,204.77267129968587,355.2523689488578,213.13014863418815,357.9115662825631,223.7669379690092,356.39202494901724,236.30315397076262,349.17420361467435,243.14108997171903,335.49833161276155,246.56005797219723,321.82245961084874,243.90086063849196,314.22475294311937,236.6830393041491,311.9454409428006,224.1468233023957,313.46498227634646,211.99049263402875,318.783376943757,205.15255663307235,331.6994782788969,203.25312996614,496.94959830201003,239.34223663785437,324.1017716111675,296.7049219792109,188.4827075921988,231.74452997012503,324.481656944554,135.6335406233489
labeled-data,230511094429-0,img012771.png,345.7552356141961,204.77267129968587,355.2523689488578,213.13014863418815,357.9115662825631,223.7669379690092,356.39202494901724,236.30315397076262,349.17420361467435,243.14108997171903,335.49833161276155,246.56005797219723,321.82245961084874,243.90086063849196,314.22475294311937,236.6830393041491,311.9454409428006,224.1468233023957,313.46498227634646,211.99049263402875,318.783376943757,205.15255663307235,331.6994782788969,203.25312996614,496.94959830201003,239.34223663785437,324.1017716111675,296.7049219792109,188.4827075921988,231.74452997012503,324.481656944554,135.6335406233489
labeled-data,230511094429-0,img012772.png,345.7552356141961,204.77267129968587,355.2523689488578,213.13014863418815,357.9115662825631,223.7669379690092,356.39202494901724,236.30315397076262,349.17420361467435,243.14108997171903,335.49833161276155,246.56005797219723,321.82245961084874,243.90086063849196,314.22475294311937,236.6830393041491,311.9454409428006,224.1468233023957,313.46498227634646,211.99049263402875,318.783376943757,205.15255663307235,331.6994782788969,203.25312996614,496.94959830201003,239.34223663785437,324.1017716111675,296.7049219792109,188.4827075921988,231.74452997012503,324.481656944554,135.6335406233489
labeled-data,230511094429-0,img018122.png,366.26904361706534,163.36516996056096,395.9000996212098,192.9962259647054,401.9782649553933,228.70544730303328,391.72136095395865,259.4761593073371,370.4477822843165,279.98996731020634,327.9006249450322,288.7273299780951,291.8115182733178,275.4313433095687,273.9569076041539,252.25833797299424,265.21954493626515,222.62728196884981,273.57702227076743,191.856569964546,292.1914036067043,168.68356462797152,329.04028094519157,157.66688995976398,501.12833696926117,245.42040197203784,329.42016627857805,314.55953264837484,196.08041425992815,230.22498863657916,332.0793636122833,135.6335406233489
labeled-data,230511094429-0,img018123.png,366.26904361706534,163.36516996056096,395.9000996212098,192.9962259647054,401.9782649553933,228.70544730303328,391.72136095395865,259.4761593073371,370.4477822843165,279.98996731020634,327.9006249450322,288.7273299780951,291.8115182733178,275.4313433095687,273.9569076041539,252.25833797299424,265.21954493626515,222.62728196884981,273.57702227076743,191.856569964546,292.1914036067043,168.68356462797152,329.04028094519157,157.66688995976398,501.12833696926117,245.42040197203784,329.42016627857805,314.55953264837484,196.08041425992815,230.22498863657916,332.0793636122833,135.6335406233489
labeled-data,230511094429-0,img018124.png,366.26904361706534,163.36516996056096,395.9000996212098,192.9962259647054,401.9782649553933,228.70544730303328,391.72136095395865,259.4761593073371,370.4477822843165,279.98996731020634,327.9006249450322,288.7273299780951,291.8115182733178,275.4313433095687,273.9569076041539,252.25833797299424,265.21954493626515,222.62728196884981,273.57702227076743,191.856569964546,292.1914036067043,168.68356462797152,329.04028094519157,157.66688995976398,501.12833696926117,245.42040197203784,329.42016627857805,314.55953264837484,196.08041425992815,230.22498863657916,332.0793636122833,135.6335406233489
labeled-data,230511094429-0,img018125.png,366.26904361706534,163.36516996056096,395.9000996212098,192.9962259647054,401.9782649553933,228.70544730303328,391.72136095395865,259.4761593073371,370.4477822843165,279.98996731020634,327.9006249450322,288.7273299780951,291.8115182733178,275.4313433095687,273.9569076041539,252.25833797299424,265.21954493626515,222.62728196884981,273.57702227076743,191.856569964546,292.1914036067043,168.68356462797152,329.04028094519157,157.66688995976398,501.12833696926117,245.42040197203784,329.42016627857805,314.55953264837484,196.08041425992815,230.22498863657916,332.0793636122833,135.6335406233489
labeled-data,230511094429-0,img018126.png,366.26904361706534,163.36516996056096,395.9000996212098,192.9962259647054,401.9782649553933,228.70544730303328,391.72136095395865,259.4761593073371,370.4477822843165,279.98996731020634,327.9006249450322,288.7273299780951,291.8115182733178,275.4313433095687,273.9569076041539,252.25833797299424,265.21954493626515,222.62728196884981,273.57702227076743,191.856569964546,292.1914036067043,168.68356462797152,329.04028094519157,157.66688995976398,501.12833696926117,245.42040197203784,329.42016627857805,314.55953264837484,196.08041425992815,230.22498863657916,332.0793636122833,135.6335406233489
labeled-data,230511094429-0,img021417.png,349.17420361467435,173.2421886286091,375.3862916183406,194.89565263163772,382.224227619297,223.0071673022363,375.3862916183406,251.11868197283485,358.29145161594954,271.2526046423176,323.72188627778104,279.2301966434334,291.8115182733178,266.31409530829353,276.2362196044727,249.2192553059025,271.29771027044865,224.52670863578214,276.9959902712456,197.93473529872946,289.9120916063855,181.97955129649785,321.82245961084874,171.72264729506324,496.18982763523707,246.56005797219723,327.52073961164575,322.53712464949064,185.82351025849354,230.9847593033521,327.52073961164575,130.31514595593833
labeled-data,230511094429-0,img021418.png,349.17420361467435,173.2421886286091,375.3862916183406,194.89565263163772,382.224227619297,223.0071673022363,375.3862916183406,251.11868197283485,358.29145161594954,271.2526046423176,323.72188627778104,279.2301966434334,291.8115182733178,266.31409530829353,276.2362196044727,249.2192553059025,271.29771027044865,224.52670863578214,276.9959902712456,197.93473529872946,289.9120916063855,181.97955129649785,321.82245961084874,171.72264729506324,496.18982763523707,246.56005797219723,327.52073961164575,322.53712464949064,185.82351025849354,230.9847593033521,327.52073961164575,130.31514595593833
labeled-data,230511094429-0,img021419.png,349.17420361467435,173.2421886286091,375.3862916183406,194.89565263163772,382.224227619297,223.0071673022363,375.3862916183406,251.11868197283485,358.29145161594954,271.2526046423176,323.72188627778104,279.2301966434334,291.8115182733178,266.31409530829353,276.2362196044727,249.2192553059025,271.29771027044865,224.52670863578214,276.9959902712456,197.93473529872946,289.9120916063855,181.97955129649785,321.82245961084874,171.72264729506324,496.18982763523707,246.56005797219723,327.52073961164575,322.53712464949064,185.82351025849354,230.9847593033521,327.52073961164575,130.31514595593833
labeled-data,230511094429-0,img021420.png,349.17420361467435,173.2421886286091,375.3862916183406,194.89565263163772,382.224227619297,223.0071673022363,375.3862916183406,251.11868197283485,358.29145161594954,271.2526046423176,323.72188627778104,279.2301966434334,291.8115182733178,266.31409530829353,276.2362196044727,249.2192553059025,271.29771027044865,224.52670863578214,276.9959902712456,197.93473529872946,289.9120916063855,181.97955129649785,321.82245961084874,171.72264729506324,496.18982763523707,246.56005797219723,327.52073961164575,322.53712464949064,185.82351025849354,230.9847593033521,327.52073961164575,130.31514595593833
labeled-data,230511094429-0,img021421.png,349.17420361467435,173.2421886286091,375.3862916183406,194.89565263163772,382.224227619297,223.0071673022363,375.3862916183406,251.11868197283485,358.29145161594954,271.2526046423176,323.72188627778104,279.2301966434334,291.8115182733178,266.31409530829353,276.2362196044727,249.2192553059025,271.29771027044865,224.52670863578214,276.9959902712456,197.93473529872946,289.9120916063855,181.97955129649785,321.82245961084874,171.72264729506324,496.18982763523707,246.56005797219723,327.52073961164575,322.53712464949064,185.82351025849354,230.9847593033521,327.52073961164575,130.31514595593833
labeled-data,230511094429-0,img022653.png,349.93397428144726,161.08585796024218,382.224227619297,185.0186339635896,392.86101695411804,217.68877263482574,386.7828516199346,253.77787930654011,367.0288142838383,279.98996731020634,325.2414276113269,291.7664126451868,285.73335293913436,280.74973797697925,264.4597742694922,257.95661797379125,253.0632142678982,226.4261353027145,261.8005769357869,192.9962259647054,281.17472893849674,170.20310596151737,318.023606276984,158.04677529315043,512.9047823042416,257.95661797379125,308.56622301034884,343.62276020259867,180.06437955109857,234.21716592614717,325.27544104529784,120.03750935399597
labeled-data,230511094429-0,img022654.png,349.93397428144726,161.08585796024218,382.224227619297,185.0186339635896,392.86101695411804,217.68877263482574,386.7828516199346,253.77787930654011,367.0288142838383,279.98996731020634,325.2414276113269,291.7664126451868,285.73335293913436,280.74973797697925,264.4597742694922,257.95661797379125,253.0632142678982,226.4261353027145,261.8005769357869,192.9962259647054,281.17472893849674,170.20310596151737,318.023606276984,158.04677529315043,512.9047823042416,257.95661797379125,308.56622301034884,343.62276020259867,180.06437955109857,234.21716592614717,325.27544104529784,120.03750935399597
labeled-data,230511094429-0,img022655.png,349.93397428144726,161.08585796024218,382.224227619297,185.0186339635896,392.86101695411804,217.68877263482574,386.7828516199346,253.77787930654011,367.0288142838383,279.98996731020634,325.2414276113269,291.7664126451868,285.73335293913436,280.74973797697925,264.4597742694922,257.95661797379125,253.0632142678982,226.4261353027145,261.8005769357869,192.9962259647054,281.17472893849674,170.20310596151737,318.023606276984,158.04677529315043,512.9047823042416,257.95661797379125,308.56622301034884,343.62276020259867,180.06437955109857,234.21716592614717,325.27544104529784,120.03750935399597
labeled-data,230511094429-0,img022656.png,349.93397428144726,161.08585796024218,382.224227619297,185.0186339635896,392.86101695411804,217.68877263482574,386.7828516199346,253.77787930654011,367.0288142838383,279.98996731020634,325.2414276113269,291.7664126451868,285.73335293913436,280.74973797697925,264.4597742694922,257.95661797379125,253.0632142678982,226.4261353027145,261.8005769357869,192.9962259647054,281.17472893849674,170.20310596151737,318.023606276984,158.04677529315043,512.9047823042416,257.95661797379125,308.56622301034884,343.62276020259867,180.06437955109857,234.21716592614717,325.27544104529784,120.03750935399597
labeled-data,230511094429-0,img022657.png,349.93397428144726,161.08585796024218,382.224227619297,185.0186339635896,392.86101695411804,217.68877263482574,386.7828516199346,253.77787930654011,367.0288142838383,279.98996731020634,325.2414276113269,291.7664126451868,285.73335293913436,280.74973797697925,264.4597742694922,257.95661797379125,253.0632142678982,226.4261353027145,261.8005769357869,192.9962259647054,281.17472893849674,170.20310596151737,318.023606276984,158.04677529315043,512.9047823042416,257.95661797379125,308.56622301034884,343.62276020259867,180.06437955109857,234.21716592614717,325.27544104529784,120.03750935399597
labeled-data,230511094429-0,img031714.png,349.543591048438,192.4441208387748,364.2636164601787,204.7771151026657,371.02687137908663,223.47552576082285,365.8549705587453,243.36745199290493,355.90900744270425,256.0982847814375,334.4257271120556,262.46370117570376,314.9316394046151,257.2918003553624,300.2116139928744,242.9696134682633,294.6418746478914,226.65823395795599,298.6202598943079,208.7555003490821,307.77054596106564,194.433313461983,329.65166481635595,189.6592511662833,512.6573861515111,245.7544831407548,325.27544104529784,319.35461019945853,184.83844184679828,227.45391100723927,320.10354022495653,132.76834214252852
labeled-data,230511094429-0,img031715.png,349.543591048438,192.4441208387748,364.2636164601787,204.7771151026657,371.02687137908663,223.47552576082285,365.8549705587453,243.36745199290493,355.90900744270425,256.0982847814375,334.4257271120556,262.46370117570376,314.9316394046151,257.2918003553624,300.2116139928744,242.9696134682633,294.6418746478914,226.65823395795599,298.6202598943079,208.7555003490821,307.77054596106564,194.433313461983,329.65166481635595,189.6592511662833,512.6573861515111,245.7544831407548,325.27544104529784,319.35461019945853,184.83844184679828,227.45391100723927,320.10354022495653,132.76834214252852
labeled-data,230511094429-0,img031716.png,349.543591048438,192.4441208387748,364.2636164601787,204.7771151026657,371.02687137908663,223.47552576082285,365.8549705587453,243.36745199290493,355.90900744270425,256.0982847814375,334.4257271120556,262.46370117570376,314.9316394046151,257.2918003553624,300.2116139928744,242.9696134682633,294.6418746478914,226.65823395795599,298.6202598943079,208.7555003490821,307.77054596106564,194.433313461983,329.65166481635595,189.6592511662833,512.6573861515111,245.7544831407548,325.27544104529784,319.35461019945853,184.83844184679828,227.45391100723927,320.10354022495653,132.76834214252852
labeled-data,230511094429-0,img031717.png,349.543591048438,192.4441208387748,364.2636164601787,204.7771151026657,371.02687137908663,223.47552576082285,365.8549705587453,243.36745199290493,355.90900744270425,256.0982847814375,334.4257271120556,262.46370117570376,314.9316394046151,257.2918003553624,300.2116139928744,242.9696134682633,294.6418746478914,226.65823395795599,298.6202598943079,208.7555003490821,307.77054596106564,194.433313461983,329.65166481635595,189.6592511662833,512.6573861515111,245.7544831407548,325.27544104529784,319.35461019945853,184.83844184679828,227.45391100723927,320.10354022495653,132.76834214252852
labeled-data,230511094429-0,img031718.png,349.543591048438,192.4441208387748,364.2636164601787,204.7771151026657,371.02687137908663,223.47552576082285,365.8549705587453,243.36745199290493,355.90900744270425,256.0982847814375,334.4257271120556,262.46370117570376,314.9316394046151,257.2918003553624,300.2116139928744,242.9696134682633,294.6418746478914,226.65823395795599,298.6202598943079,208.7555003490821,307.77054596106564,194.433313461983,329.65166481635595,189.6592511662833,512.6573861515111,245.7544831407548,325.27544104529784,319.35461019945853,184.83844184679828,227.45391100723927,320.10354022495653,132.76834214252852
labeled-data,230511094429-0,img034597.png,337.2105967845471,193.63763641269972,354.7154918687793,205.572792151949,359.8873926891207,223.07768723618122,357.1025230166292,240.18474379577182,345.9630443266632,252.51773805966272,328.458149242431,258.88315445392897,310.15757710891546,251.72206101037943,296.23322874645805,240.58258232041345,291.4591664507583,225.06687985938942,294.6418746478914,208.7555003490821,303.7921607146492,198.41169870839943,321.69489432352304,193.2397978880581,522.6033492675522,252.51773805966272,318.11434760174825,330.09625036478286,182.84924922359005,235.41068150007212,328.458149242431,126.8007642729039
labeled-data,230511094429-0,img034598.png,337.2105967845471,193.63763641269972,354.7154918687793,205.572792151949,359.8873926891207,223.07768723618122,357.1025230166292,240.18474379577182,345.9630443266632,252.51773805966272,328.458149242431,258.88315445392897,310.15757710891546,251.72206101037943,296.23322874645805,240.58258232041345,291.4591664507583,225.06687985938942,294.6418746478914,208.7555003490821,303.7921607146492,198.41169870839943,321.69489432352304,193.2397978880581,522.6033492675522,252.51773805966272,318.11434760174825,330.09625036478286,182.84924922359005,235.41068150007212,328.458149242431,126.8007642729039
labeled-data,230511094429-0,img034599.png,337.2105967845471,193.63763641269972,354.7154918687793,205.572792151949,359.8873926891207,223.07768723618122,357.1025230166292,240.18474379577182,345.9630443266632,252.51773805966272,328.458149242431,258.88315445392897,310.15757710891546,251.72206101037943,296.23322874645805,240.58258232041345,291.4591664507583,225.06687985938942,294.6418746478914,208.7555003490821,303.7921607146492,198.41169870839943,321.69489432352304,193.2397978880581,522.6033492675522,252.51773805966272,318.11434760174825,330.09625036478286,182.84924922359005,235.41068150007212,328.458149242431,126.8007642729039
labeled-data,230511094429-0,img034600.png,337.2105967845471,193.63763641269972,354.7154918687793,205.572792151949,359.8873926891207,223.07768723618122,357.1025230166292,240.18474379577182,345.9630443266632,252.51773805966272,328.458149242431,258.88315445392897,310.15757710891546,251.72206101037943,296.23322874645805,240.58258232041345,291.4591664507583,225.06687985938942,294.6418746478914,208.7555003490821,303.7921607146492,198.41169870839943,321.69489432352304,193.2397978880581,522.6033492675522,252.51773805966272,318.11434760174825,330.09625036478286,182.84924922359005,235.41068150007212,328.458149242431,126.8007642729039
labeled-data,230511094429-0,img034601.png,337.2105967845471,193.63763641269972,354.7154918687793,205.572792151949,359.8873926891207,223.07768723618122,357.1025230166292,240.18474379577182,345.9630443266632,252.51773805966272,328.458149242431,258.88315445392897,310.15757710891546,251.72206101037943,296.23322874645805,240.58258232041345,291.4591664507583,225.06687985938942,294.6418746478914,208.7555003490821,303.7921607146492,198.41169870839943,321.69489432352304,193.2397978880581,522.6033492675522,252.51773805966272,318.11434760174825,330.09625036478286,182.84924922359005,235.41068150007212,328.458149242431,126.8007642729039
labeled-data,230511094429-0,img039539.png,335.61924268598057,201.1965683808909,345.9630443266632,211.14253149693195,349.543591048438,225.06687985938942,346.7587213759465,237.00203559863868,339.19978940775525,244.9588060914715,326.86679514386435,248.14151428860464,314.9316394046151,244.16312904218822,305.78135333785735,237.79771264792197,301.40512956679936,224.27120281010613,303.7921607146492,212.73388559549852,312.94244678140694,204.7771151026657,323.6840869467312,201.59440690553257,510.2703550036613,248.14151428860464,308.1683844857073,326.11786511836647,181.2578951250235,232.6258118275806,328.85598776707263,129.18779542075373
labeled-data,230511094429-0,img039540.png,335.61924268598057,201.1965683808909,345.9630443266632,211.14253149693195,349.543591048438,225.06687985938942,346.7587213759465,237.00203559863868,339.19978940775525,244.9588060914715,326.86679514386435,248.14151428860464,314.9316394046151,244.16312904218822,305.78135333785735,237.79771264792197,301.40512956679936,224.27120281010613,303.7921607146492,212.73388559549852,312.94244678140694,204.7771151026657,323.6840869467312,201.59440690553257,510.2703550036613,248.14151428860464,308.1683844857073,326.11786511836647,181.2578951250235,232.6258118275806,328.85598776707263,129.18779542075373
labeled-data,230511094429-0,img039541.png,335.61924268598057,201.1965683808909,345.9630443266632,211.14253149693195,349.543591048438,225.06687985938942,346.7587213759465,237.00203559863868,339.19978940775525,244.9588060914715,326.86679514386435,248.14151428860464,314.9316394046151,244.16312904218822,305.78135333785735,237.79771264792197,301.40512956679936,224.27120281010613,303.7921607146492,212.73388559549852,312.94244678140694,204.7771151026657,323.6840869467312,201.59440690553257,510.2703550036613,248.14151428860464,308.1683844857073,326.11786511836647,181.2578951250235,232.6258118275806,328.85598776707263,129.18779542075373
labeled-data,230511094429-0,img039542.png,335.61924268598057,201.1965683808909,345.9630443266632,211.14253149693195,349.543591048438,225.06687985938942,346.7587213759465,237.00203559863868,339.19978940775525,244.9588060914715,326.86679514386435,248.14151428860464,314.9316394046151,244.16312904218822,305.78135333785735,237.79771264792197,301.40512956679936,224.27120281010613,303.7921607146492,212.73388559549852,312.94244678140694,204.7771151026657,323.6840869467312,201.59440690553257,510.2703550036613,248.14151428860464,308.1683844857073,326.11786511836647,181.2578951250235,232.6258118275806,328.85598776707263,129.18779542075373
labeled-data,230511094429-0,img039543.png,335.61924268598057,201.1965683808909,345.9630443266632,211.14253149693195,349.543591048438,225.06687985938942,346.7587213759465,237.00203559863868,339.19978940775525,244.9588060914715,326.86679514386435,248.14151428860464,314.9316394046151,244.16312904218822,305.78135333785735,237.79771264792197,301.40512956679936,224.27120281010613,303.7921607146492,212.73388559549852,312.94244678140694,204.7771151026657,323.6840869467312,201.59440690553257,510.2703550036613,248.14151428860464,308.1683844857073,326.11786511836647,181.2578951250235,232.6258118275806,328.85598776707263,129.18779542075373
labeled-data,230511094429-0,img044070.png,343.57601317881335,199.2073757576827,354.31765334413774,210.34685444764867,359.48955416447905,222.67984871153956,357.5003615412709,238.59338969720525,347.95223694987146,247.34583723932136,332.0386959642058,251.72206101037943,317.7165090771066,246.15232166539644,309.36190005963215,238.1955511725636,304.98567628857415,223.8733642854645,307.372707436424,209.15333887372375,316.9208320278234,201.59440690553257,330.44734186563915,198.80953723304106,508.2811623804531,250.92638396109615,322.0927328481647,322.13947987195,184.44060332215662,237.79771264792197,329.65166481635595,133.56401919181184
labeled-data,230511094429-0,img044071.png,343.57601317881335,199.2073757576827,354.31765334413774,210.34685444764867,359.48955416447905,222.67984871153956,357.5003615412709,238.59338969720525,347.95223694987146,247.34583723932136,332.0386959642058,251.72206101037943,317.7165090771066,246.15232166539644,309.36190005963215,238.1955511725636,304.98567628857415,223.8733642854645,307.372707436424,209.15333887372375,316.9208320278234,201.59440690553257,330.44734186563915,198.80953723304106,508.2811623804531,250.92638396109615,322.0927328481647,322.13947987195,184.44060332215662,237.79771264792197,329.65166481635595,133.56401919181184
labeled-data,230511094429-0,img044072.png,343.57601317881335,199.2073757576827,354.31765334413774,210.34685444764867,359.48955416447905,222.67984871153956,357.5003615412709,238.59338969720525,347.95223694987146,247.34583723932136,332.0386959642058,251.72206101037943,317.7165090771066,246.15232166539644,309.36190005963215,238.1955511725636,304.98567628857415,223.8733642854645,307.372707436424,209.15333887372375,316.9208320278234,201.59440690553257,330.44734186563915,198.80953723304106,508.2811623804531,250.92638396109615,322.0927328481647,322.13947987195,184.44060332215662,237.79771264792197,329.65166481635595,133.56401919181184
labeled-data,230511094429-0,img044073.png,343.57601317881335,199.2073757576827,354.31765334413774,210.34685444764867,359.48955416447905,222.67984871153956,357.5003615412709,238.59338969720525,347.95223694987146,247.34583723932136,332.0386959642058,251.72206101037943,317.7165090771066,246.15232166539644,309.36190005963215,238.1955511725636,304.98567628857415,223.8733642854645,307.372707436424,209.15333887372375,316.9208320278234,201.59440690553257,330.44734186563915,198.80953723304106,508.2811623804531,250.92638396109615,322.0927328481647,322.13947987195,184.44060332215662,237.79771264792197,329.65166481635595,133.56401919181184
